id	name	sex	birthyear	height	weight	team	noc	games	year	season	city	sport	event	medal	age
98173	Ryan Ashley Radmanovich	M	1972	188	91	Canada	CAN	2008 Summer	2008	Summer	Beijing	Baseball	Baseball Men's Baseball	NA	36
98193	Lenka Radov-Zemanov	F	1980	161	49	Czech Republic	CZE	2008 Summer	2008	Summer	Beijing	Triathlon	Triathlon Women's Olympic Distance	NA	28
98237	Agnieszka Roma Radwaska	F	1989	172	56	Poland	POL	2008 Summer	2008	Summer	Beijing	Tennis	Tennis Women's Singles	NA	19
98237	Agnieszka Roma Radwaska	F	1989	172	56	Poland-2	POL	2008 Summer	2008	Summer	Beijing	Tennis	Tennis Women's Doubles	NA	19
98244	Svetlana Mikhaylovna Radzivil	F	1987	186	61	Uzbekistan	UZB	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's High Jump	NA	21
98256	Christophe Raes	M	1982	193	84	Belgium	BEL	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Men's Double Sculls	NA	26
98282	Mrcio Rafael "Rafinha" Ferreira de Souza	M	1986	172	67	Brazil	BRA	2008 Summer	2008	Summer	Beijing	Football	Football Men's Football	Bronze	22
98288	Kaleigh Rafter	F	1987	184	80	Canada	CAN	2008 Summer	2008	Summer	Beijing	Softball	Softball Women's Softball	NA	21
98310	Ragnheiur Ragnarsdttir	F	1985	186	74	Iceland	ISL	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 50 metres Freestyle	NA	23
98310	Ragnheiur Ragnarsdttir	F	1985	186	74	Iceland	ISL	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 100 metres Freestyle	NA	23
98319	riks Rags	M	1975	184	95	Latvia	LAT	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's Javelin Throw	NA	33
98325	Nunzia Cinzia Ragusa	F	1977	179	70	Italy	ITA	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Women's Water Polo	NA	31
98335	Mayumi Raheem	F	1992	166	53	Sri Lanka	SRI	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 100 metres Breaststroke	NA	16
98347	Rustamhodza "Rustam" Rahimov	M	1975	169	54	Germany	GER	2008 Summer	2008	Summer	Beijing	Boxing	Boxing Men's Bantamweight	NA	33
98366	Natalia Rahman	F	1982	161	50	Australia	AUS	2008 Summer	2008	Summer	Beijing	Shooting	Shooting Women's Skeet	NA	26
98368	Paul Nicholas Rahman	M	1985	181	75	Australia	AUS	2008 Summer	2008	Summer	Beijing	Shooting	Shooting Men's Skeet	NA	23
98387	Baya Rahouli	F	1979	179	64	Algeria	ALG	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's Triple Jump	NA	29
98394	Rajiv Kumar "Raju" Rai	M	1983	180	70	United States	USA	2008 Summer	2008	Summer	Beijing	Badminton	Badminton Men's Singles	NA	25
98400	Iulian Raicea	M	1973	175	72	Romania	ROU	2008 Summer	2008	Summer	Beijing	Shooting	Shooting Men's Air Pistol, 10 metres	NA	35
98400	Iulian Raicea	M	1973	175	72	Romania	ROU	2008 Summer	2008	Summer	Beijing	Shooting	Shooting Men's Rapid-Fire Pistol, 25 metres	NA	35
98411	Zachary Scott "Zach" Railey	M	1984	192	98	United States	USA	2008 Summer	2008	Summer	Beijing	Sailing	Sailing Mixed One Person Dinghy	Silver	24
98419	Guillaume Louis  Benoit Raineau	M	1986	187	71	France	FRA	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Men's Lightweight Coxless Fours	NA	22
98424	Simone Raineri	M	1977	190	93	Italy	ITA	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Men's Quadruple Sculls	Silver	31
98448	Allar Raja	M	1983	190	95	Estonia	EST	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Men's Quadruple Sculls	NA	25
98449	Andres Raja	M	1982	187	82	Estonia	EST	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's Decathlon	NA	26
98455	Matti Rajakyl	M	1985	189	85	Finland	FIN	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 50 metres Freestyle	NA	23
98455	Matti Rajakyl	M	1985	189	85	Finland	FIN	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 100 metres Freestyle	NA	23
98478	Slobodan Rajkovi	M	1989	191	85	Serbia	SRB	2008 Summer	2008	Summer	Beijing	Football	Football Men's Football	NA	19
98486	Erik Rajohnson	M	1985	179	78	Madagascar	MAD	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 100 metres Breaststroke	NA	23
98488	Sanjeev Rajput	M	1981	180	69	India	IND	2008 Summer	2008	Summer	Beijing	Shooting	Shooting Men's Small-Bore Rifle, Three Positions, 50 metres	NA	27
98488	Sanjeev Rajput	M	1981	180	69	India	IND	2008 Summer	2008	Summer	Beijing	Shooting	Shooting Men's Small-Bore Rifle, Prone, 50 metres	NA	27
98500	Zamira Alimradovna Rakhmanova	F	1986	158	48	Russia	RUS	2008 Summer	2008	Summer	Beijing	Wrestling	Wrestling Women's Flyweight, Freestyle	NA	22
98501	Oksana Yevgenyevna Rakhmatulina (Anufrieva-)	F	1977	180	63	Russia	RUS	2008 Summer	2008	Summer	Beijing	Basketball	Basketball Women's Basketball	Bronze	31
98505	ore Raki	M	1986	187	82	Serbia	SRB	2008 Summer	2008	Summer	Beijing	Football	Football Men's Football	NA	22
98512	Beta Rakonczai	F	1977	170	56	Hungary	HUN	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's Marathon	NA	31
98545	Andy Ram	M	1980	180	82	Israel	ISR	2008 Summer	2008	Summer	Beijing	Tennis	Tennis Men's Doubles	NA	28
98557	Hendrick Ramaala	M	1972	172	60	South Africa	RSA	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's Marathon	NA	36
98563	Amin Ramadan	M	1981	nan	nan	Egypt	EGY	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Men's Lightweight Coxless Fours	NA	27
98565	Mohamed Ibrahim Ramadan	M	1984	187	89	Egypt	EGY	2008 Summer	2008	Summer	Beijing	Handball	Handball Men's Handball	NA	24
98570	Samah Ramadan Mohamed	F	1978	186	163	Egypt	EGY	2008 Summer	2008	Summer	Beijing	Judo	Judo Women's Heavyweight	NA	30
98572	Samson Ramadhani Nyonyi	M	1983	160	50	Tanzania	TAN	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's Marathon	NA	25
98600	Murad Ramazanov	M	1974	164	60	Macedonia	MKD	2008 Summer	2008	Summer	Beijing	Wrestling	Wrestling Men's Lightweight, Freestyle	NA	34
98605	Pascal Rambeau	M	1972	194	100	France	FRA	2008 Summer	2008	Summer	Beijing	Sailing	Sailing Men's Two Person Keelboat	NA	36
98621	Aissam Rami	M	1975	185	75	Morocco	MAR	2008 Summer	2008	Summer	Beijing	Fencing	Fencing Men's epee, Individual	NA	33
98622	Nirinaharifidy Ramilijaona	F	1983	158	51	Madagascar	MAD	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's 100 metres	NA	25
98623	Ramires Santos do Nascimento	M	1987	179	64	Brazil	BRA	2008 Summer	2008	Summer	Beijing	Football	Football Men's Football	Bronze	21
98639	Daim D. Ramrez Echevarra	F	1984	176	67	Cuba	CUB	2008 Summer	2008	Summer	Beijing	Volleyball	Volleyball Women's Volleyball	NA	24
98643	Federico Ramrez Mndez	M	1976	176	71	Costa Rica	CRC	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Men's Mountainbike, Cross-Country	NA	32
98685	Ruben Ramolefi	M	1978	174	59	South Africa	RSA	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 3,000 metres Steeplechase	NA	30
98699	Arantxa Ramos Placensia	F	1989	178	65	Spain	ESP	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 4 x 200 metres Freestyle Relay	NA	19
98709	Fabiola Isabel Ramos Portillo	F	1978	164	74	Venezuela	VEN	2008 Summer	2008	Summer	Beijing	Table Tennis	Table Tennis Women's Singles	NA	30
98715	Jos Giovanni Ramos	M	1983	181	71	Venezuela	VEN	2008 Summer	2008	Summer	Beijing	Canoeing	Canoeing Men's Kayak Doubles, 500 metres	NA	25
98715	Jos Giovanni Ramos	M	1983	181	71	Venezuela	VEN	2008 Summer	2008	Summer	Beijing	Canoeing	Canoeing Men's Kayak Doubles, 1,000 metres	NA	25
98720	Juan Antonio Ramos Snchez	M	1977	168	58	Spain	ESP	2008 Summer	2008	Summer	Beijing	Taekwondo	Taekwondo Men's Flyweight	NA	31
98757	Isabelle Rampling	F	1985	165	52	Canada	CAN	2008 Summer	2008	Summer	Beijing	Synchronized Swimming	Synchronized Swimming Women's Duet	NA	23
98790	Rashid Mohamed Ramzi (Khoula-)	M	1980	172	65	Bahrain	BRN	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 1,500 metres	NA	28
98795	Ivn Raa Fuentes	M	1979	174	61	Spain	ESP	2008 Summer	2008	Summer	Beijing	Triathlon	Triathlon Men's Olympic Distance	NA	29
98797	Mohammed Rubel Rana	M	1983	168	62	Bangladesh	BAN	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 100 metres Backstroke	NA	25
98798	Muhammad Asif Rana	M	1985	168	58	Pakistan	PAK	2008 Summer	2008	Summer	Beijing	Hockey	Hockey Men's Hockey	NA	23
98814	Pawe Rafa Rada	M	1979	186	72	Poland	POL	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Men's Lightweight Coxless Fours	Silver	29
98817	Emma Randall (-McDonald)	F	1985	190	83	Australia	AUS	2008 Summer	2008	Summer	Beijing	Basketball	Basketball Women's Basketball	Silver	23
98820	Jenna Margaret Randall	F	1989	173	58	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Synchronized Swimming	Synchronized Swimming Women's Duet	NA	19
98825	Robin Randall	M	1980	197	85	Canada	CAN	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA	28
98841	Joseph-Berlioz Randriamihaja	M	1976	183	78	Madagascar	MAD	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 110 metres Hurdles	NA	32
98864	Nina Georgieva Rangelova	F	1991	170	58	Bulgaria	BUL	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 200 metres Freestyle	NA	17
98885	Kevin Victoria Eddy Rans	M	1983	184	82	Belgium	BEL	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's Pole Vault	NA	25
98913	Sunitha Rao	F	1986	170	63	India	IND	2008 Summer	2008	Summer	Beijing	Tennis	Tennis Women's Doubles	NA	22
98920	Micha Jacek Rapcewicz	M	1982	183	73	Poland	POL	2008 Summer	2008	Summer	Beijing	Equestrianism	Equestrianism Mixed Dressage, Individual	NA	26
98948	Ole Gabriel Rasch	M	1975	184	72	Norway	NOR	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Men's Road Race, Individual	NA	33
98961	Essa Ismail Rashed	M	1987	165	55	Qatar	QAT	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 10,000 metres	NA	21
98967	Abdul Rashid	M	1979	184	70	Pakistan	PAK	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 110 metres Hurdles	NA	29
98997	Alex Nicki Rasmussen	M	1984	185	88	Denmark	DEN	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Men's Team Pursuit, 4,000 metres	Silver	24
98997	Alex Nicki Rasmussen	M	1984	185	88	Denmark	DEN	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Men's Madison	NA	24
99014	Jonas Rasmussen	M	1978	185	77	Denmark-1	DEN	2008 Summer	2008	Summer	Beijing	Badminton	Badminton Men's Doubles	NA	30
99015	Juliane Elander Rasmussen	F	1979	173	61	Denmark	DEN	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Women's Lightweight Double Sculls	NA	29
99022	Mads Reinholdt Rasmussen (-Kirke)	M	1982	183	75	Denmark	DEN	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Men's Lightweight Double Sculls	Bronze	26
99042	Tine Rasmussen Baun	F	1979	181	71	Denmark	DEN	2008 Summer	2008	Summer	Beijing	Badminton	Badminton Women's Singles	NA	29
99049	Sisilia Naisiga Rasokisoki	F	1980	170	70	Fiji	FIJ	2008 Summer	2008	Summer	Beijing	Judo	Judo Women's Middleweight	NA	28
99054	Shafqat Rasool	M	1989	162	55	Pakistan	PAK	2008 Summer	2008	Summer	Beijing	Hockey	Hockey Men's Hockey	NA	19
99069	Christopher "Chris" Rast	M	1972	178	69	United States	USA	2008 Summer	2008	Summer	Beijing	Sailing	Sailing Mixed Skiff	NA	36
99078	Aleksey Petrovich Rastvortsev	M	1979	200	119	Russia	RUS	2008 Summer	2008	Summer	Beijing	Handball	Handball Men's Handball	NA	29
99081	Elshod Yunusovich Rasulov	M	1986	180	75	Uzbekistan	UZB	2008 Summer	2008	Summer	Beijing	Boxing	Boxing Men's Middleweight	NA	22
99084	Rafa Daniel Ratajczyk	M	1983	nan	nan	Poland	POL	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Men's Points Race	NA	25
99091	Martina "Martinka" Ratej	F	1982	178	80	Slovenia	SLO	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's Javelin Throw	NA	26
99103	Rajyavardhan Singh Rathore	M	1970	188	85	India	IND	2008 Summer	2008	Summer	Beijing	Shooting	Shooting Men's Double Trap	NA	38
99120	Anuruddha Bandara Ratnayake	M	1976	158	53	Sri Lanka	SRI	2008 Summer	2008	Summer	Beijing	Boxing	Boxing Men's Flyweight	NA	32
99145	Okka Rau (-Schmeckenbecher)	F	1977	180	70	Germany-2	GER	2008 Summer	2008	Summer	Beijing	Beach Volleyball	Beach Volleyball Women's Beach Volleyball	NA	31
99165	Ronald Rauhe	M	1982	179	82	Germany	GER	2008 Summer	2008	Summer	Beijing	Canoeing	Canoeing Men's Kayak Doubles, 500 metres	Silver	26
99199	Cdric Ravanel	M	1979	177	68	France	FRA	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Men's Mountainbike, Cross-Country	NA	29
99272	Jean Mickal Raymond	M	1987	184	75	France	FRA	2008 Summer	2008	Summer	Beijing	Boxing	Boxing Men's Middleweight	NA	21
99277	Mathias Raymond	M	1986	190	85	Monaco	MON	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Men's Single Sculls	NA	22
99326	Ihor Anatoliyovych Razoronov	M	1970	181	105	Ukraine	UKR	2008 Summer	2008	Summer	Beijing	Weightlifting	Weightlifting Men's Heavyweight	NA	38
99332	Virginie Razzano	F	1983	173	64	France	FRA	2008 Summer	2008	Summer	Beijing	Tennis	Tennis Women's Singles	NA	25
99332	Virginie Razzano	F	1983	173	64	France	FRA	2008 Summer	2008	Summer	Beijing	Tennis	Tennis Women's Doubles	NA	25
99336	Nikola Raen	M	1985	187	94	Serbia	SRB	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	Bronze	23
99358	Shanaze Danielle Reade	F	1989	170	79	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Women's BMX	NA	19
99364	Julian Real	M	1990	198	100	Germany	GER	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA	18
99367	Tiziana Realini	F	1984	159	50	Switzerland	SUI	2008 Summer	2008	Summer	Beijing	Equestrianism	Equestrianism Mixed Three-Day Event, Individual	NA	24
99368	Brady Reardon	M	1986	180	85	Canada	CAN	2008 Summer	2008	Summer	Beijing	Canoeing	Canoeing Men's Kayak Fours, 1,000 metres	NA	22
99377	Omar Rebahi	M	1979	166	60	Algeria	ALG	2008 Summer	2008	Summer	Beijing	Judo	Judo Men's Extra-Lightweight	NA	29
99381	Carla Rebecchi	F	1985	163	55	Argentina	ARG	2008 Summer	2008	Summer	Beijing	Hockey	Hockey Women's Hockey	Bronze	23
99386	Davide Rebellin	M	1972	172	67	Italy	ITA	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Men's Road Race, Individual	NA	36
99411	Vira Viktorivna Rebryk	F	1989	176	65	Ukraine	UKR	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's Javelin Throw	NA	19
99425	Elise Maree Rechichi	F	1986	162	48	Australia	AUS	2008 Summer	2008	Summer	Beijing	Sailing	Sailing Women's Two Person Dinghy	Gold	22
99437	Rob Reckers	M	1982	189	75	Netherlands	NED	2008 Summer	2008	Summer	Beijing	Hockey	Hockey Men's Hockey	NA	26
99439	Xavier Reckinger	M	1984	188	80	Belgium	BEL	2008 Summer	2008	Summer	Beijing	Hockey	Hockey Men's Hockey	NA	24
99456	Michael Wesley Redd	M	1980	198	98	United States	USA	2008 Summer	2008	Summer	Beijing	Basketball	Basketball Men's Basketball	Gold	28
99473	Shawn Michael Redhage	M	1981	203	105	Australia	AUS	2008 Summer	2008	Summer	Beijing	Basketball	Basketball Men's Basketball	NA	27
99513	Gary Thomas Reed	M	1982	175	66	Canada	CAN	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 800 metres	NA	26
99516	Jennie Idell Reed (-Madden)	F	1978	170	77	United States	USA	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Women's Sprint	NA	30
99517	Kate Amelia Reed	F	1983	168	50	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's 10,000 metres	NA	25
99521	Matthew John "Matty" Reed	M	1976	196	81	United States	USA	2008 Summer	2008	Summer	Beijing	Triathlon	Triathlon Men's Olympic Distance	NA	32
99523	Peter "Pete" Reed	M	1981	197	100	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Men's Coxless Fours	Gold	27
99527	Shane Reed	M	1973	185	68	New Zealand	NZL	2008 Summer	2008	Summer	Beijing	Triathlon	Triathlon Men's Olympic Distance	NA	35
99538	Brittney Davon Reese	F	1987	173	61	United States	USA	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's Long Jump	NA	21
99540	Shayne Leanne Reese	F	1983	168	62	Australia	AUS	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 4 x 100 metres Freestyle Relay	Bronze	25
99540	Shayne Leanne Reese	F	1983	168	62	Australia	AUS	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 4 x 100 metres Medley Relay	Gold	25
99542	Aishath Reesha	F	1989	170	44	Maldives	MDV	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's 800 metres	NA	19
99547	Louisa Reeve	F	1984	183	72	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Women's Coxless Pairs	NA	24
99547	Louisa Reeve	F	1984	183	72	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Women's Coxed Eights	NA	24
99637	Anastasija "Nastja" Reiberger (Ryzhikh-)	F	1978	170	57	Germany	GER	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's Pole Vault	NA	30
99681	Florian Reichstdter	M	1980	180	71	Austria	AUT	2008 Summer	2008	Summer	Beijing	Sailing	Sailing Men's Two Person Dinghy	NA	28
99706	Leslie Reid	F	1956	170	63	Canada	CAN	2008 Summer	2008	Summer	Beijing	Equestrianism	Equestrianism Mixed Dressage, Individual	NA	52
99706	Leslie Reid	F	1956	170	63	Orion	CAN	2008 Summer	2008	Summer	Beijing	Equestrianism	Equestrianism Mixed Dressage, Team	NA	52
99714	Samantha Lee Reid	F	1989	158	50	Australia	AUS	2008 Summer	2008	Summer	Beijing	Synchronized Swimming	Synchronized Swimming Women's Team	NA	19
99766	Antonio Manuel Reina Ballesteros	M	1981	186	71	Spain	ESP	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 800 metres	NA	27
99784	Katrin Reinert	F	1988	178	73	Germany	GER	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Women's Coxed Eights	NA	20
99793	Nicole Reinhardt	F	1986	179	65	Germany	GER	2008 Summer	2008	Summer	Beijing	Canoeing	Canoeing Women's Kayak Doubles, 500 metres	NA	22
99793	Nicole Reinhardt	F	1986	179	65	Germany	GER	2008 Summer	2008	Summer	Beijing	Canoeing	Canoeing Women's Kayak Fours, 500 metres	Gold	22
99855	Christopher Michael "Chris" Reitsma	M	1978	177	103	Canada	CAN	2008 Summer	2008	Summer	Beijing	Baseball	Baseball Men's Baseball	NA	30
99859	Christian Reitz	M	1987	183	93	Germany	GER	2008 Summer	2008	Summer	Beijing	Shooting	Shooting Men's Rapid-Fire Pistol, 25 metres	Bronze	21
99903	Benjamin "Ben" Remocker	M	1979	173	75	Canada	CAN	2008 Summer	2008	Summer	Beijing	Sailing	Sailing Mixed Skiff	NA	29
99914	Ren Chengyuan	F	1987	164	55	China	CHN	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Women's Mountainbike, Cross-Country	NA	21
99918	Ren Jie	F	1980	163	53	China	CHN	2008 Summer	2008	Summer	Beijing	Shooting	Shooting Women's Air Pistol, 10 metres	NA	28
99923	Ren Qi	M	1984	174	70	China	CHN	2008 Summer	2008	Summer	Beijing	Volleyball	Volleyball Men's Volleyball	NA	24
99930	Ren Ye	F	1986	170	63	China	CHN	2008 Summer	2008	Summer	Beijing	Hockey	Hockey Women's Hockey	Silver	22
99931	Thierry Renaer	M	1976	183	73	Belgium	BEL	2008 Summer	2008	Summer	Beijing	Hockey	Hockey Men's Hockey	NA	32
99933	Renan Brito Soares	M	1985	187	86	Brazil	BRA	2008 Summer	2008	Summer	Beijing	Football	Football Men's Football	Bronze	23
99941	Renata Trevisan Martins Ribeiro	F	1982	177	64	Brazil-1	BRA	2008 Summer	2008	Summer	Beijing	Beach Volleyball	Beach Volleyball Women's Beach Volleyball	NA	26
99965	Ana Mara Rendn Martnez	F	1986	160	63	Colombia	COL	2008 Summer	2008	Summer	Beijing	Archery	Archery Women's Individual	NA	22
99965	Ana Mara Rendn Martnez	F	1986	160	63	Colombia	COL	2008 Summer	2008	Summer	Beijing	Archery	Archery Women's Team	NA	22
99966	James Aurelio Rendn Villegas	M	1985	170	64	Colombia	COL	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 20 kilometres Walk	NA	23
99969	Flora Rendoumi	F	1977	168	64	Greece	GRE	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's 100 metres Hurdles	NA	31
100016	Lachlan "Lach" Renshaw	M	1987	180	70	Australia	AUS	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 800 metres	NA	21
100021	Ana Patrcia Robert de Oliveira Rente	F	1988	158	53	Portugal	POR	2008 Summer	2008	Summer	Beijing	Trampolining	Trampolining Women's Individual	NA	20
100023	Jackeline Rentera Castillo	F	1986	167	58	Colombia	COL	2008 Summer	2008	Summer	Beijing	Wrestling	Wrestling Women's Lightweight, Freestyle	Bronze	22
100032	Robert Peter "Robbie" Renwick	M	1988	184	80	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 200 metres Freestyle	NA	20
100032	Robert Peter "Robbie" Renwick	M	1988	184	80	Great Britain	GBR	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 4 x 200 metres Freestyle Relay	NA	20
100040	Daniel Repacholi	M	1982	202	128	Australia	AUS	2008 Summer	2008	Summer	Beijing	Shooting	Shooting Men's Air Pistol, 10 metres	NA	26
100040	Daniel Repacholi	M	1982	202	128	Australia	AUS	2008 Summer	2008	Summer	Beijing	Shooting	Shooting Men's Free Pistol, 50 metres	NA	26
100045	Jozef Repk	M	1986	190	72	Slovakia	SVK	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 800 metres	NA	22
100046	Roline Virginie Repelaer van Driel	F	1984	189	84	Netherlands	NED	2008 Summer	2008	Summer	Beijing	Rowing	Rowing Women's Coxed Eights	Silver	24
100058	Georgios Reppas	M	1975	189	88	Greece	GRE	2008 Summer	2008	Summer	Beijing	Water Polo	Water Polo Men's Water Polo	NA	33
100059	Vasileios Reppas	M	1989	180	88	Greece	GRE	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Men's Sprint	NA	19
100059	Vasileios Reppas	M	1989	180	88	Greece	GRE	2008 Summer	2008	Summer	Beijing	Cycling	Cycling Men's Team Sprint	NA	19
100066	Yurema Requena Jurez	F	1983	167	50	Spain	ESP	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 10 kilometres Open Water	NA	25
100078	Nikolaus "Niko" Resch	M	1985	188	84	Austria	AUT	2008 Summer	2008	Summer	Beijing	Sailing	Sailing Mixed Skiff	NA	23
100085	Alessandra Nobre Resende	F	1975	169	69	Brazil	BRA	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's Javelin Throw	NA	33
100086	Bernardo Cardoso Resende Alves	M	1975	186	83	Brazil	BRA	2008 Summer	2008	Summer	Beijing	Equestrianism	Equestrianism Mixed Jumping, Individual	NA	33
100086	Bernardo Cardoso Resende Alves	M	1975	186	83	Brazil	BRA	2008 Summer	2008	Summer	Beijing	Equestrianism	Equestrianism Mixed Jumping, Team	NA	33
100087	Ryan Reser	M	1980	178	73	United States	USA	2008 Summer	2008	Summer	Beijing	Judo	Judo Men's Lightweight	NA	28
100122	Lize-Mari Retief	F	1987	171	59	South Africa	RSA	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 50 metres Freestyle	NA	21
100122	Lize-Mari Retief	F	1987	171	59	South Africa	RSA	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 100 metres Freestyle	NA	21
100122	Lize-Mari Retief	F	1987	171	59	South Africa	RSA	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 100 metres Butterfly	NA	21
100122	Lize-Mari Retief	F	1987	171	59	South Africa	RSA	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Women's 4 x 100 metres Medley Relay	NA	21
100124	Patricia Rtiz Gutirrez	F	1971	168	52	Mexico	MEX	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Women's Marathon	NA	37
100147	Mariano Daniel Reutemann	M	1977	174	69	Argentina	ARG	2008 Summer	2008	Summer	Beijing	Sailing	Sailing Men's Windsurfer	NA	31
100172	Xavier Revil	M	1971	176	68	France	FRA	2008 Summer	2008	Summer	Beijing	Sailing	Sailing Mixed Multihull	NA	37
100174	Irak'li Revishvili	M	1990	178	77	Georgia	GEO	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 200 metres Freestyle	NA	18
100177	Mara Revuelto Snchez Aguilera	F	1982	178	75	Spain	ESP	2008 Summer	2008	Summer	Beijing	Basketball	Basketball Women's Basketball	NA	26
100180	Belinda Kim Rew	F	1975	168	68	South Africa	RSA	2008 Summer	2008	Summer	Beijing	Sailing	Sailing Women's Three Person Keelboat	NA	33
100189	Julio Rey de Paz	M	1972	166	54	Spain	ESP	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's Marathon	NA	36
100212	Cristin Eduardo Reyes Troncoso	M	1986	180	72	Chile	CHI	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 200 metres	NA	22
100219	Felipe Reyes Cabaas	M	1980	205	109	Spain	ESP	2008 Summer	2008	Summer	Beijing	Basketball	Basketball Men's Basketball	Silver	28
100244	Manuel Reynaert	M	1985	188	79	France	FRA	2008 Summer	2008	Summer	Beijing	Athletics	Athletics Men's 4 x 100 metres Relay	NA	23
100252	Hjrtur Mr Reynisson	M	1983	181	75	Iceland	ISL	2008 Summer	2008	Summer	Beijing	Swimming	Swimming Men's 100 metres Butterfly	NA	25
100264	Kristina Joana Reynolds	F	1984	181	71	Germany	GER	2008 Summer	2008	Summer	Beijing	Hockey	Hockey Women's Hockey	NA	24
100289	Ghasem Gholamreza Rezaei	M	1986	185	100	Iran	IRI	2008 Summer	2008	Summer	Beijing	Wrestling	Wrestling Men's Heavyweight, Greco-Roman	NA	22
